MarketCode,MarketName,StateCode,StateName,CountyCode,CountyName,TractCode,BlockGroupCode,Latitude,Longitude,True Owner,ManagementCompany,ProjID,Submarket,Name,Address,City,State,Zip,Phone,YearBuilt,Quantity,AreaPerUnit,Level,Status,Estimated_Property_Size,Avg_Effective_Rent,Avg_Effective_Rent_Per_SqFt,Avg_Occupancy,Avg_Occupancy_During_Lease_Up,Avg_Concession,Lease_Up_Months,Market_Grade_Avg,SubMarket_Grade_Avg,Property_Age,PAS_normalized,RI,PTI,Cluster,Cluster_Category
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1786,1,30.42953,-97.74764,LivCor,Alliance Residential Company,5414,Northwest Austin,Riata Enclave,12300 Riata Trace Pkwy,Austin,TX,78727,5124371000,1997,154,1131,2,S,87087.0,1512.513333333333,1.337323902151489,0.9439533333333334,0.0,14.926666666666666,0.0,5.0,3.5,23,0.7209302325581395,0.0,3.1941860465116276,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1786,1,30.42953,-97.74764,LivCor,Alliance Residential Company,5415,Northwest Austin,Riata Grey Moss,12300 Riata Trace Pkwy,Austin,TX,78727,5124371000,1998,192,984,2,S,94464.0,1208.32,1.2279674796747968,0.9452466666666668,0.0,15.926666666666666,0.0,4.5,3.0,22,0.7325581395348837,1.0,2.946511627906977,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1786,1,30.42953,-97.74764,LivCor,Alliance Residential Company,9223,Northwest Austin,Riata Myles Mark,12300 Riata Trace Pkwy,Austin,TX,78727,5124371000,2001,204,813,3,S,55284.0,1082.2866666666666,1.3312259122591223,0.9474533333333331,0.0,13.04,0.0,4.5,3.5,19,0.7674418604651163,0.0,3.003488372093023,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1786,1,30.42953,-97.74764,LivCor,Alliance Residential Company,5413,Northwest Austin,Riata Rock Creek,12300 Riata Trace Pkwy,Austin,TX,78727,5124371000,1997,306,984,2,S,150552.0,1203.58,1.2231504065040644,0.9480933333333336,0.0,19.566666666666663,0.0,4.5,3.0,23,0.7209302325581395,1.0,2.944186046511628,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1786,1,30.42953,-97.74764,LivCor,Alliance Residential Company,5417,Northwest Austin,Riata Woodtrail,12300 Riata Trace Pkwy,Austin,TX,78727,5124371000,1999,480,795,2,S,190800.0,1017.1733333333332,1.2794633123689727,0.9511666666666668,0.0,18.533333333333335,0.0,4.0,3.5,21,0.7441860465116279,1.0,2.898837209302326,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1864,2,30.44088,-97.69331,Knightvest Capital,Internacional Realty,732,Pflugerville/Wells Branch,Ridgecrest Apartment Homes,3101 Wells Branch Pkwy,Austin,TX,78728,5122444356,1995,284,855,3,S,80940.0,892.66,1.0440467836257308,0.9383333333333334,0.0,16.573333333333334,0.0,2.0,2.0,25,0.6976744186046512,1.0,1.6395348837209305,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1777,1,30.19901,-97.84044,Simpson Property Group ,Simpson Property Group ,14587,Far South Austin,Ridgeview,8600 Brodie Ln,Austin,TX,78745,5122208211,2003,300,1070,3,S,107000.0,1150.3,1.0750467289719623,0.95682,0.0,2.1333333333333333,0.0,3.0,2.5,17,0.7906976744186046,0.0,2.1081395348837213,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2318,1,30.23006,-97.71239,Privately Owned,Sandalwood Management Inc,72793,Riverside,River Crossing Townhomes,1900 Faro Dr,Austin,TX,78741,5123850898,1985,67,1059,2,S,35476.5,1140.2635658914728,1.0767361339862829,0.9701162790697672,0.0,8.682170542635658,0.0,3.0,2.0,35,0.5813953488372092,0.0,1.916279069767442,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,401,2,30.2895,-97.72749,Rainier Properties,Rainier Properties,68109,Downtown/University,River Oaks,3001 Medical Arts St,Austin,TX,78705,5124671478,1954,66,955,2,S,31515.0,1510.2037037037037,1.5813651347682764,0.9557592592592592,0.0,2.8518518518518516,0.0,1.0,3.5,66,0.2209302325581394,0.0,1.494186046511628,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10303,3,29.89048,-97.90466,Eenhoorn,Eenhoorn,10025267,San Marcos,River Oaks Villas,1900 Aquarena Springs Dr,San Marcos,TX,78666,5123926955,1996,200,1029,2,S,102900.0,956.8866666666668,0.929919015225138,0.9221733333333332,0.0,9.346666666666666,0.0,2.5,1.5,24,0.7093023255813953,0.0,1.591860465116279,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1750,1,30.22662,-97.82893,Northland Investment Corporation,Northland Investment Corporation,3504,Southwest Austin,River Stone Ranch,5701 S MoPac Expy,Austin,TX,78749,5128991600,1998,448,892,3,S,133205.33333333334,1016.6933333333334,1.1397907324364724,0.95332,0.0,9.62,0.0,2.0,2.5,22,0.7325581395348837,0.0,1.6965116279069767,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1857,1,30.4567,-97.65735,Belco Equities Inc,Belco Equities Inc,12991,Pflugerville/Wells Branch,RiverHorse Ranch PH I,1525 Grand Avenue Pkwy,Pflugerville,TX,78660,5128285400,2002,324,934,3,S,100872.0,1005.76,1.0768308351177742,0.9476466666666666,0.0,27.34,0.0,3.0,2.5,18,0.7790697674418605,0.0,2.105813953488372,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10303,3,29.89188,-97.90722,Chetrit Group,Friedman Real Estate Group,20107,San Marcos,Riverside Ranch,1805 Aquarena Springs Dr,San Marcos,TX,78666,5127540001,1984,268,649,2,S,86966.0,874.8666666666667,1.3480225988700556,0.9629399999999998,0.0,5.206666666666667,0.0,4.5,4.0,36,0.5697674418604651,0.0,3.113953488372093,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2304,2,30.2483,-97.7345,Berkshire Residential Investments,Berkshire Communities,37912,Riverside,RiverView,1300 E Riverside Dr,Austin,TX,78741,5124428100,2013,302,925,11,S,25395.454545454544,2019.206896551724,2.182926374650514,0.4776470588235295,0.4776470588235295,17.471264367816094,17.0,5.0,5.0,7,0.9069767441860466,0.0,3.681395348837209,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20504,2,30.52221,-97.68964,Navitas Capital,Anterra Multi-Family Real Estate Services,57672,Round Rock/Georgetown,Rock 35,1500 S Interstate 35,Round Rock,TX,78681,5122446626,1982,144,791,2,S,56952.0,836.9666666666667,1.0581120943952802,0.94838,0.0,11.78,0.0,2.5,2.0,38,0.5465116279069768,0.0,1.7093023255813955,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20504,1,30.489,-97.69441,Virtu Investments,Virtu Investments,77881,Round Rock/Georgetown,Rock Springs Duplexes,1338 Christopher Ave,Round Rock,TX,78681,5123881453,1986,152,1066,2,S,81016.0,1162.6466666666668,1.0906629143214506,0.9505133333333337,0.0,69.80666666666667,0.0,4.0,2.5,34,0.5930232558139534,0.0,2.468604651162791,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,21508,2,30.51735,-97.65878,FSC Realty,Westwood Residential,5442,Round Rock/Georgetown,Rocking Horse Ranch,1801 E Palm Valley Blvd,Round Rock,TX,78664,5122462300,1998,356,885,3,S,105020.0,956.4933333333332,1.0807834274952917,0.9469333333333332,0.0,62.79333333333334,0.0,3.5,2.5,22,0.7325581395348837,0.0,2.2965116279069773,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1817,1,30.36855,-97.72935,Martine Properties,Martine Properties,18881,Near North Austin,Rockwood,8615 Rockwood Ln,Austin,TX,78757,5124513887,1983,88,784,3,S,22997.333333333332,994.7466666666668,1.268809523809525,0.9610466666666668,0.0,2.0733333333333333,0.0,2.5,3.5,37,0.5581395348837209,0.0,2.161627906976744,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2202,3,30.32702,-97.64294,Pinnacle,Elmington Property Management,85306,East Austin,Rosemont at Hidden Creek,9345 E Hwy 290,Austin,TX,78724,5129282339,2008,250,950,3,S,79166.66666666666,865.2032520325204,0.9107402652973888,0.9211056910569104,0.0,9.560975609756095,0.0,2.0,1.5,12,0.8488372093023255,0.0,1.419767441860465,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,401,2,30.29331,-97.72234,CWS Apartments,CWS Apartments,43630,Downtown/University,Sabina Apartments,3400 Harmon Ave,Austin,TX,78705,5123717226,2014,298,832,5,S,49587.2,1577.9753086419753,1.8966049382716048,0.5233,0.5233,29.160493827160497,20.0,2.0,5.0,6,0.9186046511627908,0.0,2.483720930232558,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1748,2,30.1629,-97.82856,Privately Owned,Roscoe Property Management,8615,Far South Austin,Saddle Creek,10801 Old Manchaca Rd,Austin,TX,78748,5122820080,2001,224,856,2,S,95872.0,1005.96,1.1751869158878498,0.9455133333333332,0.0,41.00666666666667,0.0,3.0,3.0,19,0.7674418604651163,0.0,2.253488372093023,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10400,3,29.84809,-97.94827,Hayden Properties,Hayden Properties,76210,San Marcos,Sadler House,1271 Sadler Drive,San Marcos,TX,78666,5128873357,2018,240,872,3,S,69760.0,1132.0277777777778,1.2981969928644237,0.6878055555555556,0.0,36.19444444444444,0.0,3.5,2.0,2,0.9651162790697676,0.0,2.1930232558139533,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1860,2,30.44954,-97.65065,Castle Lanterra Properties,Lincoln Property Company,11110,Pflugerville/Wells Branch,Sage Apartment at 1825,15835 Foothill Farms Loop,Pflugerville,TX,78660,5122523500,2001,349,997,3,S,115984.33333333331,1015.1933333333334,1.0182480775660314,0.9360199999999996,0.0,27.72,0.0,2.5,2.0,19,0.7674418604651163,1.0,1.8534883720930235,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1834,1,30.32999,-97.67819,Belco Equities Inc,Belco Equities Inc,18877,North Central Austin,Salado at Walnut Creek,2104 E Anderson Ln,Austin,TX,78752,5129279100,1986,290,743,3,S,71823.33333333334,770.38,1.036850605652761,0.9409266666666668,0.0,21.28,0.0,2.5,2.5,34,0.5930232558139534,0.0,1.8686046511627907,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,604,1,30.28661,-97.74842,DTI Investments Inc,DTI Investments Inc,87226,Downtown/University,San Gabriel Square,2212 San Gabriel St,Austin,TX,78705,5124571182,1956,112,486,2,S,27216.0,798.2266666666667,1.6424417009602197,0.97888,0.0,0.0,0.0,3.0,5.0,64,0.2441860465116279,1.0,2.8488372093023258,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1849,2,30.41091,-97.72315,Berkshire Residential Investments,Berkshire Communities,15948,Arboretum,San Marin,3625 Duval Rd,Austin,TX,78759,5124906511,1995,459,908,3,S,138924.0,1078.746666666667,1.188046989720998,0.9454933333333334,0.0,19.433333333333337,0.0,3.0,3.0,25,0.6976744186046512,0.0,2.23953488372093,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1839,2,30.39779,-97.66086,Zavala Management,Zavala Management,7753,North Central Austin,San Paloma,12501 Tech Ridge Blvd,Austin,TX,78753,5128360009,2000,510,830,2,S,211650.0,925.0666666666668,1.1145381526104408,0.9545066666666666,0.0,46.4,0.0,3.5,2.5,20,0.7558139534883721,0.0,2.3011627906976746,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2419,1,30.19144,-97.76565,Knightvest Capital,Knightvest Capital,5445,Southeast Austin,Saratoga Ridge,6307 Bluff Springs Rd,Austin,TX,78744,5124484060,1996,229,799,3,S,60990.33333333333,902.54,1.1295869837296617,0.9472199999999998,0.0,9.193333333333332,0.0,3.0,2.5,24,0.7093023255813953,1.0,2.1918604651162794,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10500,1,29.86096,-97.96264,Eenhoorn,Eenhoorn,40513,San Marcos,Savannah Club,250 S Stagecoach Trail,San Marcos,TX,78666,5123923631,2004,180,911,3,S,54660.0,1053.9708737864078,1.1569383905449038,0.9306407766990292,0.0,5.718446601941747,0.0,3.5,2.5,16,0.8023255813953488,0.0,2.31046511627907,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10500,1,29.86096,-97.96264,Eenhoorn,Eenhoorn,40512,San Marcos,Savannah Club II,250 S Stagecoach Trail,San Marcos,TX,78666,5123923631,2004,36,681,3,S,8172.0,895.3009708737864,1.3146857134710517,0.9213203883495144,0.0,2.8737864077669903,0.0,4.0,3.0,16,0.8023255813953488,0.0,2.66046511627907,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1847,1,30.42851,-97.69692,The Connor Group,The Connor Group,5408,Northwest Austin,Scofield Park at Austin I,2601 Scofield Ridge Pkwy,Austin,TX,78727,5125013781,1999,258,880,2,S,113520.0,963.096551724138,1.0944278996865198,0.9567448275862068,0.0,5.882758620689655,0.0,2.5,2.5,21,0.7441860465116279,0.0,1.8988372093023256,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1847,2,30.43024,-97.69659,The Connor Group,The Connor Group,8587,Northwest Austin,Scofield Park at Austin II,2600 Scofield Ridge Pkwy,Austin,TX,78727,5125013781,2000,230,883,2,S,101545.0,967.7133333333334,1.0959380898452231,0.9545799999999997,0.0,2.033333333333333,0.0,2.5,2.5,20,0.7558139534883721,0.0,1.9011627906976745,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1749,4,30.22819,-97.83428,Northland Investment Corporation,Northland Investment Corporation,1637,Southwest Austin,Sedona Springs,4201 Monterey Oaks Blvd,Austin,TX,78749,5128911400,1995,396,927,3,S,122364.0,1073.493333333333,1.158029485796476,0.9549,0.0,9.673333333333334,0.0,2.0,3.0,25,0.6976744186046512,1.0,1.9395348837209303,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1839,1,30.40163,-97.65367,Simpson Property Group ,Simpson Property Group ,8648,North Central Austin,Settler`s Ridge,12800 Harrisglenn Dr,Austin,TX,78753,5124917877,2001,340,952,3,S,107893.33333333331,988.6266666666668,1.038473389355743,0.95018,0.0,19.773333333333333,0.0,3.0,2.0,19,0.7674418604651163,0.0,1.9534883720930236,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1769,1,30.24422,-97.88544,Churchill Forge Properties,Churchill Forge Properties,10014319,Southwest Austin,Settler's Creek,8001 Hwy 71 West,Austin,TX,78735,5122883361,1984,74,1150,3,S,28366.666666666668,986.4333333333332,0.8577681159420297,0.9574266666666666,0.0,9.453333333333331,0.0,0.5,1.0,36,0.5697674418604651,1.0,0.713953488372093,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,21503,1,30.51371,-97.68481,JQJ LLC ,JQJ LLC ,10029791,Round Rock/Georgetown,Settlers Landing,892 Summit St Summit Plaza,Round Rock,TX,78664,5122440014,1988,46,755,2,S,17365.0,765.6176470588235,1.0140631086871843,0.9438676470588234,0.0,0.0,0.0,2.0,2.0,32,0.6162790697674418,0.0,1.5232558139534882,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1100,1,30.27057,-97.74907,Greystar,Greystar,36130,Downtown/University,Seven,615 W 7th St,Austin,TX,78701,5123688313,2015,220,924,23,S,8838.260869565218,2672.0757575757575,2.8918568804932447,0.8884545454545455,0.0,53.666666666666664,0.0,5.0,5.0,5,0.9302325581395348,0.0,3.686046511627907,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2112,2,30.32208,-97.68091,GVA Property Management,GVA Property Management,71759,East Austin,Seventy Two 27,7227 E Hwy 290,Austin,TX,78723,5129293150,1984,160,682,3,S,36373.333333333336,767.5066666666667,1.1253763440860225,0.8912733333333331,0.0,14.046666666666669,0.0,2.5,3.0,36,0.5697674418604651,1.0,2.113953488372093,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1756,2,30.42905,-97.76419,GWR Equities LLC,GWR Equities LLC,69605,Arboretum,Shadow Oaks,12148 Jollyville Rd,Austin,TX,78759,8553370247,1986,176,749,3,S,43941.33333333333,966.552,1.2904566088117493,0.93628,0.0,13.288,0.0,3.5,3.5,34,0.5930232558139534,0.0,2.568604651162791,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1817,3,30.37212,-97.73664,Martine Properties,Martine Properties,10029797,Near North Austin,Shoal Creek North,8605 Shoal Creek Blvd,Austin,TX,78757,5124522873,1973,52,741,2,S,19266.0,915.96,1.236113360323887,0.96953,0.0,2.28,0.0,1.5,3.0,47,0.4418604651162791,0.0,1.588372093023256,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1804,3,30.34335,-97.702,Bruggeman Capital LLC,Urban Flats Multifamily Real Estate,10014781,North Central Austin,Short Hills South,8001 Gessner Dr,Austin,TX,78753,5126403443,1984,56,741,3,S,13832.0,869.7821782178218,1.1737951123047532,0.9511584158415842,0.0,8.326732673267326,0.0,2.5,2.5,36,0.5697674418604651,1.0,1.963953488372093,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1835,3,30.39427,-97.67067,Pedcor Companies ,Alpha Barnes Real Estate Services LLC,12138,North Central Austin,Silver Springs,12151 N Interstate 35,Austin,TX,78753,5127193134,1999,210,815,3,S,57050.0,759.7464788732394,0.9322042685561216,0.94243661971831,0.0,10.894366197183098,0.0,1.5,1.5,21,0.7441860465116279,0.5,1.2488372093023257,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20315,2,30.51064,-97.77336,Mid-America Apartment Communities ,Mid-America Apartment Communities ,13808,Cedar Park,Silverado at Brushy Creek,11300 W Parmer Ln,Cedar Park,TX,78613,5123883933,2003,312,976,3,S,101504.0,998.7333333333332,1.023292349726776,0.9565733333333332,0.0,6.906666666666666,0.0,2.5,2.0,17,0.7906976744186046,0.0,1.758139534883721,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10902,2,30.08141,-97.82838,Meagher Family Trust,FPI Management,38748,San Marcos,Silverado Crossing,1480 Cabelas Dr,Buda,TX,78610,5122950327,2013,300,852,3,S,85200.0,1056.6153846153843,1.2401589021307324,0.8875054945054944,0.0,11.373626373626374,0.0,4.0,2.5,7,0.9069767441860466,0.0,2.5313953488372096,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1307,3,30.23656,-97.76376,Churchill Forge Properties,Churchill Forge Properties,69622,South Austin,Silvercreek,2900 S 1st St,Austin,TX,78704,5124483003,1982,132,789,3,S,34716.0,993.0733333333334,1.258648077735531,0.9681933333333332,0.0,6.406666666666666,0.0,2.0,3.0,38,0.5465116279069768,0.0,1.8093023255813951,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1200,1,30.27636,-97.76305,WestSide Group,WestSide Group,69624,Downtown/University,Sixth Street West,1616 W 6th St,Austin,TX,78703,5128070437,1962,129,576,2,S,37152.0,1166.6078431372548,2.025360838779957,0.9831176470588234,0.0,1.9019607843137256,0.0,2.5,5.0,58,0.313953488372093,0.0,2.562790697674419,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2108,2,30.30564,-97.6626,Mid-America Apartment Communities ,Mid-America Apartment Communities ,1536,East Austin,Sixty 600,6600 Ed Bluestein Blvd,Austin,TX,78723,5129289650,1987,304,805,3,S,81573.33333333333,777.5466666666666,0.9658964803312622,0.9498466666666668,0.0,4.026666666666666,0.0,2.0,2.0,33,0.6046511627906976,0.5,1.5709302325581396,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1100,2,30.25725,-97.73908,Simpson Property Group ,Simpson Property Group ,41329,Downtown/University,Skyhouse Austin,51 Rainey St,Austin,TX,78701,5129616968,2014,320,791,23,S,11005.217391304348,2149.5243902439024,2.7174771052388156,0.8572317073170732,0.0,29.841463414634145,0.0,5.0,5.0,6,0.9186046511627908,0.0,3.683720930232558,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1911,1,30.2611,-97.78703,Arel Capital,Roscoe Property Management,16370,Southwest Austin,Skyline at Barton Creek,1300 Spyglass Dr,Austin,TX,78746,5123272825,1974,418,710,3,S,98926.66666666669,1069.5466666666666,1.506403755868544,0.92066,0.0,16.486666666666668,0.0,4.0,4.5,46,0.4534883720930233,1.0,3.140697674418605,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2402,4,30.20111,-97.77589,37th Parallel Properties,512 Living,10252263,Far South Austin,Society SoCo,6001 S Congress Ave,Austin,TX,78745,5124426001,2020,262,757,4,UC/LU,49583.5,1333.0,1.76089828269485,0.0,0.0,174.0,0.0,0.0,0.0,0,0.9883720930232558,0.0,0.1976744186046511,2,New Development Pre-Lease
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2402,2,30.19822,-97.77733,Westdale Asset Management,Westdale Asset Management,19027,Far South Austin,Soco,6300 S Congress Ave,Austin,TX,78745,5124447626,2004,122,849,2,S,51789.0,1069.753333333333,1.2600157047506868,0.9505533333333333,0.0,6.746666666666667,0.0,4.0,3.0,16,0.8023255813953488,0.0,2.66046511627907,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1401,1,30.25635,-97.74375,CWS Apartments Homes LLC,CWS Apartments Homes LLC,58966,South Austin,Soco On The Lake,222 E Riverside Dr,Austin,TX,78704,5127071792,1978,100,733,3,S,24433.333333333336,1449.7826086956522,1.977875318820808,0.9668115942028986,0.0,0.0,0.0,4.0,5.0,42,0.5,0.0,3.2,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2316,2,30.23029,-97.72923,Lion Real Estate Group,Lion Real Estate Group,69052,Riverside,Sofia,2201 Willow Creek Dr,Austin,TX,78741,5124321105,1973,210,723,3,S,50610.0,924.8688524590164,1.2792100310636474,0.9189016393442622,0.0,25.524590163934427,0.0,2.5,2.5,47,0.4418604651162791,0.0,1.838372093023256,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2316,1,30.23913,-97.72918,Presidium Group,Presidium Group,19490,Riverside,Solaris,1601 Royal Crest Dr,Austin,TX,78741,5124447797,1969,562,802,2,S,225362.0,762.34,0.9505486284289268,0.9198133333333336,0.0,16.573333333333334,0.0,2.0,2.0,51,0.3953488372093023,0.5,1.5290697674418603,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1718,1,30.34989,-97.75069,Belkorp,Alliance Residential Company,26913,Near North Austin,Somerset Townhomes,6800 Austin Center Blvd,Austin,TX,78731,5124641996,1996,123,1165,2,S,71647.5,1567.0933333333332,1.3451444921316165,0.9231866666666664,0.0,11.046666666666669,0.0,3.5,3.5,24,0.7093023255813953,1.0,2.6918604651162794,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20406,2,30.43818,-97.76791,CWS Capital Partners LLC,CWS Apartments Homes LLC,40,Northwest Austin,SoNA,7900 San Felipe Blvd,Austin,TX,78729,5123311533,1985,164,733,3,S,40070.666666666664,891.985401459854,1.2168968642017108,0.9777445255474452,0.0,0.0,0.0,3.0,3.0,35,0.5813953488372092,1.0,2.316279069767442,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,21601,3,30.80763,-97.58934,37th Parallel Properties,Privately Managed,10078531,Round Rock/Georgetown,Sonterra Apartment Homes,1661 County Rd 313,Jarrell,TX,76537,5127466068,2010,274,850,2,S,116450.0,877.125,1.0319117647058824,0.985475,0.0,0.0,0.0,0.5,1.5,10,0.872093023255814,0.0,0.8244186046511627,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1714,1,30.42721,-97.84205,Bassham Properties,Basham Properties,5418,Far West Austin,Sonterra I,8801 N FM 620,Austin,TX,78726,5122499422,1999,272,919,3,S,83322.66666666667,938.7133333333334,1.0214508523757706,0.9542200000000004,0.0,55.78666666666667,0.0,2.5,2.0,21,0.7441860465116279,0.0,1.7488372093023257,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1714,1,30.42721,-97.84205,Bassham Properties,Basham Properties,8520,Far West Austin,Sonterra II,8801 N FM 620,Austin,TX,78726,5122499422,2000,300,944,2,S,141600.0,967.4466666666668,1.0248375706214694,0.9552266666666668,0.0,55.693333333333335,0.0,2.5,2.0,20,0.7558139534883721,0.0,1.7511627906976746,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1308,2,30.22881,-97.76203,Delavaco Group,Roscoe Property Management,88920,South Austin,South Congress Commons,126 W Alpine Rd,Austin,TX,78704,5124369545,1979,68,555,2,S,18870.0,946.8108108108108,1.705965424884344,0.9664054054054052,0.0,0.9864864864864864,0.0,2.5,4.0,41,0.5116279069767442,0.0,2.302325581395349,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2004,1,30.23925,-97.78606,Resource America Inc,Greystar,1010,South Austin,South Lamar Village,3505 S Lamar Blvd,Austin,TX,78704,5129004950,1981,208,729,2,S,75816.0,1101.9133333333334,1.511540923639689,0.9324066666666668,0.0,14.133333333333333,0.0,3.0,4.5,39,0.5348837209302326,1.0,2.7569767441860464,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2304,2,30.2433,-97.72724,Grayco Partners,Grayco Partners,35835,Riverside,South Shore District I,1333 Shore District Dr,Austin,TX,78741,5124483000,2014,250,916,6,S,38166.666666666664,1812.9186046511627,1.9791687823702653,0.8190348837209303,0.0,26.74418604651163,0.0,5.0,5.0,6,0.9186046511627908,0.0,3.683720930232558,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2304,2,30.2433,-97.72724,Grayco Partners,Grayco Partners,42066,Riverside,South Shore District II,1333 Shore District Dr,Austin,TX,78741,5124483000,2014,162,1035,5,S,33534.0,2105.844155844156,2.034632034632035,0.8143506493506494,0.0,45.51948051948052,0.0,5.0,5.0,6,0.9186046511627908,0.0,3.683720930232558,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2304,1,30.2433,-97.72724,Grayco Partners,Grayco Partners,50271,Riverside,South Shore District III,1333 Shore District Dr,Austin,TX,78741,5124483000,2014,94,885,4,S,20797.5,1782.6891891891892,2.01433806688044,0.8447162162162162,0.0,27.95945945945946,0.0,5.0,5.0,6,0.9186046511627908,0.0,3.683720930232558,0,High-End New Developments
